"","character","frequency","stroke_num","scaled_freq"
"2039","""苗""",4802,9,-0.0827987449358469
"2040","""堡""",4802,12,-0.0827987449358469
"2041","""刑""",4795,6,-0.0828680746546011
"2042","""叉""",4792,3,-0.0828977873912101
"2043","""撒""",4790,15,-0.0829175958822827
"2044","""蟲""",4789,6,-0.082927500127819
"2045","""纏""",4784,21,-0.0829770213555006
"2046","""遵""",4780,16,-0.0830166383376459
"2047","""臣""",4750,6,-0.0833137657037355
"2048","""櫻""",4749,21,-0.0833236699492718
"2049","""扮""",4747,7,-0.0833434784403445
"2050","""渾""",4746,12,-0.0833533826858808
"2051","""噁""",4734,15,-0.0834722336323166
"2052","""趁""",4733,12,-0.0834821378778529
"2053","""呈""",4717,7,-0.0836406058064341
"2054","""牢""",4712,7,-0.0836901270341156
"2055","""泊""",4706,8,-0.0837495525073336
"2056","""欠""",4705,4,-0.0837594567528699
"2057","""慎""",4705,13,-0.0837594567528699
"2058","""琳""",4700,12,-0.0838089779805515
"2059","""倦""",4691,10,-0.0838981161903784
"2060","""腐""",4691,14,-0.0838981161903784
"2061","""蛇""",4671,11,-0.0840962011011048
"2062","""搜""",4655,12,-0.0842546690296859
"2063","""患""",4650,11,-0.0843041902573675
"2064","""伏""",4648,6,-0.0843239987484401
"2065","""陶""",4648,11,-0.0843239987484401
"2066","""柯""",4646,9,-0.0843438072395127
"2067","""劣""",4643,6,-0.0843735199761217
"2068","""疲""",4643,10,-0.0843735199761217
"2069","""儲""",4641,17,-0.0843933284671944
"2070","""桿""",4638,11,-0.0844230412038033
"2071","""祂""",4637,8,-0.0844329454493396
"2072","""塑""",4635,13,-0.0844527539404123
"2073","""蓉""",4633,14,-0.0844725624314849
"2074","""繫""",4633,19,-0.0844725624314849
"2075","""疾""",4628,10,-0.0845220836591665
"2076","""泣""",4626,8,-0.0845418921502391
"2077","""粒""",4622,11,-0.0845815091323844
"2078","""渴""",4610,12,-0.0847003600788203
"2079","""璃""",4600,15,-0.0847994025341835
"2080","""茲""",4599,10,-0.0848093067797198
"2081","""鄧""",4595,15,-0.0848489237618651
"2082","""歪""",4592,9,-0.084878636498474
"2083","""棟""",4583,12,-0.0849677747083009
"2084","""騰""",4576,20,-0.0850371044270551
"2085","""玻""",4566,9,-0.0851361468824183
"2086","""娟""",4558,10,-0.0852153808467089
"2087","""叡""",4555,16,-0.0852450935833179
"2088","""返""",4554,8,-0.0852549978288542
"2089","""併""",4546,8,-0.0853342317931447
"2090","""弊""",4543,14,-0.0853639445297537
"2091","""埋""",4540,10,-0.0853936572663627
"2092","""晉""",4524,10,-0.0855521251949438
"2093","""稀""",4518,12,-0.0856115506681617
"2094","""鴨""",4515,16,-0.0856412634047707
"2095","""汗""",4509,6,-0.0857006888779886
"2096","""牡""",4509,7,-0.0857006888779886
"2097","""暢""",4502,14,-0.0857700185967428
"2098","""添""",4500,11,-0.0857898270878154
"2099","""妖""",4491,7,-0.0858789652976423
"2100","""劑""",4489,16,-0.085898773788715
"2101","""泛""",4487,8,-0.0859185822797876
"2102","""柴""",4482,10,-0.0859681035074692
"2103","""傑""",4474,8,-0.0860473374717598
"2104","""攜""",4474,21,-0.0860473374717598
"2105","""飆""",4474,21,-0.0860473374717598
"2106","""壇""",4451,16,-0.0862751351190951
"2107","""阮""",4447,7,-0.0863147521012404
"2108","""匆""",4444,5,-0.0863444648378494
"2109","""喚""",4432,12,-0.0864633157842852
"2110","""昆""",4423,8,-0.0865524539941121
"2111","""拷""",4423,9,-0.0865524539941121
"2112","""儂""",4421,15,-0.0865722624851847
"2113","""斥""",4420,5,-0.086582166730721
"2114","""垂""",4398,9,-0.0868000601325201
"2115","""萍""",4392,12,-0.086859485605738
"2116","""勾""",4383,4,-0.0869486238155649
"2117","""催""",4383,13,-0.0869486238155649
"2118","""糖""",4381,16,-0.0869684323066375
"2119","""澎""",4366,15,-0.0871169959896823
"2120","""踩""",4362,15,-0.0871566129718276
"2121","""櫃""",4362,18,-0.0871566129718276
"2122","""蟻""",4361,19,-0.0871665172173639
"2123","""販""",4357,11,-0.0872061341995092
"2124","""抑""",4322,7,-0.0875527827932804
"2125","""虹""",4300,9,-0.0877706761950794
"2126","""潘""",4300,15,-0.0877706761950794
"2127","""坑""",4295,7,-0.087820197422761
"2128","""曹""",4289,11,-0.0878796228959789
"2129","""暮""",4284,15,-0.0879291441236605
"2130","""腹""",4278,13,-0.0879885695968785
"2131","""煮""",4273,12,-0.0880380908245601
"2132","""襲""",4261,22,-0.0881569417709959
"2133","""仿""",4259,6,-0.0881767502620685
"2134","""臂""",4251,17,-0.0882559842263591
"2135","""吻""",4244,7,-0.0883253139451133
"2136","""浴""",4238,10,-0.0883847394183312
"2137","""框""",4235,10,-0.0884144521549402
"2138","""敲""",4235,14,-0.0884144521549402
"2139","""佑""",4232,7,-0.0884441648915492
"2140","""體""",4229,7,-0.0884738776281581
"2141","""彷""",4222,7,-0.0885432073469124
"2142","""謹""",4213,18,-0.0886323455567393
"2143","""岳""",4201,8,-0.0887511965031751
"2144","""敘""",4193,11,-0.0888304304674657
"2145","""賊""",4188,13,-0.0888799516951472
"2146","""罐""",4182,24,-0.0889393771683652
"2147","""寡""",4170,14,-0.089058228114801
"2148","""燦""",4162,17,-0.0891374620790916
"2149","""侶""",4159,9,-0.0891671748157005
"2150","""攤""",4156,22,-0.0891968875523095
"2151","""芭""",4139,8,-0.0893652597264269
"2152","""翠""",4129,14,-0.0894643021817901
"2153","""羨""",4127,13,-0.0894841106728628
"2154","""占""",4124,5,-0.0895138234094717
"2155","""綿""",4124,14,-0.0895138234094717
"2156","""謎""",4124,17,-0.0895138234094717
"2157","""掩""",4122,11,-0.0895336319005443
"2158","""喻""",4122,12,-0.0895336319005443
"2159","""秩""",4115,10,-0.0896029616192986
"2160","""煌""",4107,13,-0.0896821955835892
"2161","""賠""",4107,15,-0.0896821955835892
"2162","""籤""",4102,23,-0.0897317168112707
"2163","""珊""",4095,9,-0.089801046530025
"2164","""馨""",4093,20,-0.0898208550210976
"2165","""札""",4090,5,-0.0898505677577066
"2166","""脅""",4090,10,-0.0898505677577066
"2167","""旨""",4067,6,-0.090078365405042
"2168","""拘""",4064,8,-0.0901080781416509
"2169","""紐""",4050,10,-0.0902467375791594
"2170","""喲""",4049,12,-0.0902566418246957
"2171","""蠢""",4049,21,-0.0902566418246957
"2172","""詠""",4036,12,-0.0903853970166679
"2173","""匙""",4031,11,-0.0904349182443495
"2174","""羯""",4017,15,-0.0905735776818579
"2175","""攔""",4012,20,-0.0906230989095395
"2176","""膚""",4000,15,-0.0907419498559754
"2177","""驟""",4000,24,-0.0907419498559754
"2178","""嫁""",3977,13,-0.0909697475033107
"2179","""廟""",3963,15,-0.0911084069408192
"2180","""孕""",3953,5,-0.0912074493961824
"2181","""俄""",3950,9,-0.0912371621327914
"2182","""肝""",3945,7,-0.091286683360473
"2183","""罩""",3932,13,-0.0914154385524451
"2184","""腸""",3932,13,-0.0914154385524451
"2185","""叛""",3913,9,-0.0916036192176352
"2186","""匪""",3908,10,-0.0916531404453168
"2187","""倉""",3902,10,-0.0917125659185347
"2188","""卸""",3897,8,-0.0917620871462163
"2189","""祭""",3897,11,-0.0917620871462163
"2190","""袍""",3895,10,-0.091781895637289
"2191","""謊""",3890,17,-0.0918314168649706
"2192","""埔""",3889,10,-0.0918413211105069
"2193","""幾""",3882,2,-0.0919106508292611
"2194","""貿""",3881,12,-0.0919205550747974
"2195","""魏""",3872,18,-0.0920096932846243
"2196","""禦""",3864,16,-0.0920889272489149
"2197","""踴""",3853,16,-0.0921978739498144
"2198","""蘋""",3848,20,-0.092247395177496
"2199","""卜""",3843,2,-0.0922969164051776
"2200","""澄""",3839,15,-0.0923365333873229
"2201","""麟""",3825,23,-0.0924751928248314
"2202","""宵""",3817,10,-0.0925544267891219
"2203","""陌""",3815,9,-0.0925742352801946
"2204","""陋""",3807,9,-0.0926534692444851
"2205","""屈""",3806,8,-0.0926633734900214
"2206","""衷""",3798,10,-0.092742607454312
"2207","""崗""",3791,11,-0.0928119371730662
"2208","""盪""",3788,17,-0.0928416499096752
"2209","""曆""",3774,16,-0.0929803093471837
"2210","""惟""",3771,11,-0.0930100220837926
"2211","""舌""",3769,6,-0.0930298305748653
"2212","""匯""",3765,13,-0.0930694475570105
"2213","""誘""",3761,14,-0.0931090645391558
"2214","""桂""",3750,10,-0.0932180112400553
"2215","""娜""",3741,10,-0.0933071494498822
"2216","""菁""",3741,12,-0.0933071494498822
"2217","""睹""",3740,13,-0.0933170536954185
"2218","""殿""",3733,13,-0.0933863834141728
"2219","""傅""",3730,12,-0.0934160961507817
"2220","""咒""",3729,8,-0.0934260003963181
"2221","""謙""",3729,17,-0.0934260003963181
"2222","""雀""",3727,11,-0.0934458088873907
"2223","""粽""",3723,14,-0.093485425869536
"2224","""卓""",3719,8,-0.0935250428516813
"2225","""鑰""",3718,25,-0.0935349470972176
"2226","""斌""",3717,12,-0.0935448513427539
"2227","""袖""",3706,10,-0.0936537980436534
"2228","""鈕""",3697,12,-0.0937429362534803
"2229","""媚""",3691,12,-0.0938023617266982
"2230","""叮""",3687,5,-0.0938419787088435
"2231","""翰""",3686,16,-0.0938518829543798
"2232","""堯""",3685,12,-0.0938617871999161
"2233","""盧""",3680,16,-0.0939113084275977
"2234","""捧""",3679,11,-0.0939212126731341
"2235","""壹""",3679,12,-0.0939212126731341
"2236","""憤""",3674,16,-0.0939707339008156
"2237","""猴""",3670,12,-0.0940103508829609
"2238","""粹""",3668,14,-0.0940301593740336
"2239","""跨""",3666,13,-0.0940499678651062
"2240","""螞""",3666,16,-0.0940499678651062
"2241","""埃""",3662,10,-0.0940895848472515
"2242","""枉""",3660,8,-0.0941093933383241
"2243","""卿""",3658,10,-0.0941292018293968
"2244","""撕""",3658,15,-0.0941292018293968
"2245","""紋""",3656,10,-0.0941490103204694
"2246","""瑋""",3656,13,-0.0941490103204694
"2247","""劃""",3646,6,-0.0942480527758326
"2248","""囂""",3643,21,-0.0942777655124416
"2249","""雕""",3637,16,-0.0943371909856595
"2250","""乳""",3636,8,-0.0943470952311958
"2251","""膀""",3633,14,-0.0943768079678048
"2252","""仗""",3632,5,-0.0943867122133411
"2253","""赫""",3628,14,-0.0944263291954864
"2254","""筒""",3614,12,-0.0945649886329948
"2255","""辜""",3610,12,-0.0946046056151401
"2256","""桶""",3607,11,-0.0946343183517491
"2257","""彿""",3602,8,-0.0946838395794307
"2258","""衰""",3602,10,-0.0946838395794307
"2259","""獵""",3598,18,-0.0947234565615759
"2260","""譬""",3597,20,-0.0947333608071123
"2261","""勳""",3595,16,-0.0947531692981849
"2262","""衫""",3594,8,-0.0947630735437212
"2263","""懇""",3589,17,-0.0948125947714028
"2264","""瓊""",3585,18,-0.0948522117535481
"2265","""凍""",3583,10,-0.0948720202446208
"2266","""戚""",3579,11,-0.094911637226766
"2267","""穎""",3579,16,-0.094911637226766
"2268","""軸""",3571,12,-0.0949908711910566
"2269","""殖""",3570,12,-0.0950007754365929
"2270","""撤""",3569,14,-0.0950106796821292
"2271","""吋""",3566,6,-0.0950403924187382
"2272","""寮""",3566,15,-0.0950403924187382
"2273","""潭""",3564,15,-0.0950602009098108
"2274","""姻""",3544,9,-0.0952582858205372
"2275","""躺""",3535,15,-0.0953474240303641
"2276","""樑""",3531,15,-0.0953870410125094
"2277","""昂""",3527,8,-0.0954266579946547
"2278","""潑""",3526,15,-0.095436562240191
"2279","""腔""",3523,12,-0.0954662749767999
"2280","""龐""",3522,19,-0.0954761792223363
"2281","""澳""",3519,16,-0.0955058919589452
"2282","""瞬""",3517,17,-0.0955257004500179
"2283","""寺""",3515,6,-0.0955455089410905
"2284","""銅""",3512,14,-0.0955752216776995
"2285","""閩""",3502,14,-0.0956742641330627
"2286","""肢""",3500,8,-0.0956940726241353
"2287","""糾""",3496,8,-0.0957336896062806
"2288","""叢""",3495,18,-0.0957435938518169
"2289","""卑""",3487,8,-0.0958228278161075
"2290","""拓""",3487,8,-0.0958228278161075
"2291","""宰""",3479,10,-0.095902061780398
"2292","""鍊""",3467,17,-0.0960209127268339
"2293","""湊""",3466,12,-0.0960308169723702
"2294","""梭""",3453,11,-0.0961595721643423
"2295","""董""",3443,13,-0.0962586146197055
"2296","""宅""",3439,6,-0.0962982316018508
"2297","""刮""",3429,8,-0.096397274057214
"2298","""胃""",3424,9,-0.0964467952848956
"2299","""芝""",3421,8,-0.0964765080215046
"2300","""淋""",3413,11,-0.0965557419857951
"2301","""斃""",3410,17,-0.0965854547224041
"2302","""驕""",3404,22,-0.096644880195622
"2303","""奸""",3401,6,-0.096674592932231
"2304","""殷""",3393,10,-0.0967538268965215
"2305","""墓""",3392,14,-0.0967637311420578
"2306","""償""",3388,17,-0.0968033481242031
"2307","""冥""",3381,10,-0.0968726778429574
"2308","""炒""",3364,8,-0.0970410500170748
"2309","""潤""",3359,15,-0.0970905712447564
"2310","""蕩""",3359,16,-0.0970905712447564
"2311","""妄""",3352,6,-0.0971599009635106
"2312","""砸""",3351,10,-0.097169805209047
"2313","""餓""",3346,15,-0.0972193264367286
"2314","""扎""",3344,4,-0.0972391349278012
"2315","""佇""",3336,7,-0.0973183688920918
"2316","""尿""",3328,7,-0.0973976028563823
"2317","""眷""",3326,11,-0.0974174113474549
"2318","""濕""",3323,17,-0.0974471240840639
"2319","""盲""",3315,8,-0.0975263580483545
"2320","""偽""",3301,11,-0.097665017485863
"2321","""踐""",3301,15,-0.097665017485863
"2322","""淫""",3296,11,-0.0977145387135445
"2323","""鼎""",3293,13,-0.0977442514501535
"2324","""貧""",3291,11,-0.0977640599412262
"2325","""謬""",3290,18,-0.0977739641867625
"2326","""矩""",3275,10,-0.0979225278698073
"2327","""蟑""",3271,17,-0.0979621448519525
"2328","""駁""",3269,14,-0.0979819533430252
"2329","""兆""",3268,6,-0.0979918575885615
"2330","""淵""",3268,11,-0.0979918575885615
"2331","""棍""",3258,12,-0.0980909000439247
"2332","""馳""",3248,13,-0.0981899424992879
"2333","""熙""",3247,14,-0.0981998467448242
"2334","""扶""",3238,7,-0.0982889849546511
"2335","""聘""",3233,13,-0.0983385061823327
"2336","""斬""",3220,11,-0.0984672613743049
"2337","""穴""",3218,5,-0.0984870698653775
"2338","""槽""",3216,15,-0.0985068783564501
"2339","""詭""",3211,13,-0.0985563995841317
"2340","""昧""",3204,9,-0.098625729302886
"2341","""澡""",3203,16,-0.0986356335484223
"2342","""螂""",3200,15,-0.0986653462850312
"2343","""辣""",3190,14,-0.0987643887403944
"2344","""匹""",3185,4,-0.0988139099680761
"2345","""蚊""",3177,10,-0.0988931439323666
"2346","""僧""",3158,14,-0.0990813245975567
"2347","""柱""",3156,9,-0.0991011330886293
"2348","""挫""",3156,10,-0.0991011330886293
"2349","""袁""",3152,10,-0.0991407500707746
"2350","""籠""",3152,22,-0.0991407500707746
"2351","""抖""",3140,7,-0.0992596010172104
"2352","""訝""",3138,11,-0.0992794095082831
"2353","""勃""",3134,9,-0.0993190264904284
"2354","""顛""",3126,19,-0.0993982604547189
"2355","""淘""",3120,11,-0.0994576859279368
"2356","""撲""",3120,15,-0.0994576859279368
"2357","""丘""",3116,5,-0.0994973029100821
"2358","""吞""",3112,7,-0.0995369198922274
"2359","""亭""",3112,9,-0.0995369198922274
"2360","""瘟""",3112,15,-0.0995369198922274
"2361","""癢""",3105,20,-0.0996062496109816
"2362","""肆""",3104,13,-0.099616153856518
"2363","""漆""",3103,14,-0.0996260581020543
"2364","""詗""",3103,12,-0.0996260581020543
"2365","""尹""",3101,4,-0.0996458665931269
"2366","""猩""",3099,12,-0.0996656750841996
"2367","""帖""",3096,8,-0.0996953878208085
"2368","""佐""",3087,7,-0.0997845260306354
"2369","""昱""",3081,9,-0.0998439515038533
"2370","""咳""",3080,9,-0.0998538557493896
"2371","""祈""",3076,9,-0.0998934727315349
"2372","""詹""",3075,13,-0.0999033769770712
"2373","""毋""",3073,4,-0.0999231854681439
"2374","""矮""",3071,13,-0.0999429939592165
"2375","""苑""",3067,9,-0.0999826109413618
"2376","""賄""",3044,13,-0.100210408588697
"2377","""緻""",3042,15,-0.10023021707977
"2378","""婉""",3039,11,-0.100259929816379
"2379","""斤""",3032,4,-0.100329259535133
"2380","""饒""",3025,20,-0.100398589253887
"2381","""闖""",3014,18,-0.100507535954787
"2382","""戈""",3008,4,-0.100566961428005
"2383","""歧""",3005,8,-0.100596674164614
"2384","""諷""",2997,16,-0.100675908128904
"2385","""熬""",2994,15,-0.100705620865513
"2386","""診""",2992,12,-0.100725429356586
"2387","""霜""",2991,17,-0.100735333602122
"2388","""諧""",2988,16,-0.100765046338731
"2389","""掙""",2985,11,-0.10079475907534
"2390","""鈞""",2980,12,-0.100844280303022
"2391","""覓""",2969,11,-0.100953227003921
"2392","""瀟""",2967,19,-0.100973035494994
"2393","""屑""",2966,10,-0.10098293974053
"2394","""痞""",2959,12,-0.101052269459284
"2395","""鋪""",2958,15,-0.101062173704821
"2396","""黏""",2958,17,-0.101062173704821
"2397","""遣""",2957,14,-0.101072077950357
"2398","""蹈""",2957,17,-0.101072077950357
"2399","""懸""",2957,20,-0.101072077950357
"2400","""詮""",2951,13,-0.101131503423575
"2401","""岡""",2949,8,-0.101151311914648
"2402","""蝴""",2943,15,-0.101210737387865
"2403","""汁""",2941,5,-0.101230545878938
"2404","""攏""",2935,19,-0.101289971352156
"2405","""帆""",2933,6,-0.101309779843229
"2406","""壺""",2933,12,-0.101309779843229
"2407","""瑟""",2931,13,-0.101329588334301
"2408","""雁""",2926,12,-0.101379109561983
"2409","""辰""",2923,7,-0.101408822298592
"2410","""婷""",2923,12,-0.101408822298592
"2411","""穗""",2922,17,-0.101418726544128
"2412","""慨""",2921,12,-0.101428630789664
"2413","""哼""",2911,10,-0.101527673245028
"2414","""淒""",2911,11,-0.101527673245028
"2415","""佬""",2910,8,-0.101537577490564
"2416","""膜""",2902,15,-0.101616811454855
"2417","""肅""",2896,12,-0.101676236928072
"2418","""濾""",2884,18,-0.101795087874508
"2419","""涂""",2883,10,-0.101804992120045
"2420","""范""",2880,9,-0.101834704856654
"2421","""恕""",2873,10,-0.101904034575408
"2422","""醬""",2872,18,-0.101913938820944
"2423","""纖""",2872,23,-0.101913938820944
"2424","""輻""",2841,16,-0.10222097043257
"2425","""懿""",2840,22,-0.102230874678106
"2426","""稚""",2835,13,-0.102280395905788
"2427","""鬱""",2826,9,-0.102369534115615
"2428","""募""",2824,13,-0.102389342606688
"2429","""豫""",2820,16,-0.102428959588833
"2430","""艇""",2818,13,-0.102448768079905
"2431","""枯""",2803,9,-0.10259733176295
"2432","""掰""",2800,12,-0.102627044499559
"2433","""寵""",2797,19,-0.102656757236168
"2434","""遨""",2794,15,-0.102686469972777
"2435","""並""",2789,6,-0.102735991200459
"2436","""漁""",2789,14,-0.102735991200459
"2437","""淹""",2777,11,-0.102854842146895
"2438","""岩""",2776,8,-0.102864746392431
"2439","""墊""",2775,14,-0.102874650637967
"2440","""鞭""",2774,18,-0.102884554883504
"2441","""縫""",2766,17,-0.102963788847794
"2442","""駿""",2764,17,-0.102983597338867
"2443","""歹""",2758,4,-0.103043022812085
"2444","""斑""",2757,12,-0.103052927057621
"2445","""甄""",2747,14,-0.103151969512984
"2446","""竿""",2741,9,-0.103211394986202
"2447","""駝""",2716,15,-0.10345900112461
"2448","""昔""",2715,8,-0.103468905370146
"2449","""崎""",2712,11,-0.103498618106755
"2450","""冤""",2711,10,-0.103508522352292
"2451","""棵""",2709,12,-0.103528330843364
"2452","""僕""",2708,14,-0.103538235088901
"2453","""疊""",2708,22,-0.103538235088901
"2454","""箏""",2700,14,-0.103617469053191
"2455","""剎""",2698,9,-0.103637277544264
"2456","""墜""",2681,15,-0.103805649718381
"2457","""遮""",2678,15,-0.10383536245499
"2458","""螺""",2675,17,-0.103865075191599
"2459","""煎""",2671,13,-0.103904692173744
"2460","""薰""",2668,18,-0.103934404910353
"2461","""癮""",2668,22,-0.103934404910353
"2462","""蠟""",2664,21,-0.103974021892499
"2463","""瞎""",2660,15,-0.104013638874644
"2464","""禱""",2658,18,-0.104033447365717
